,obsnme,obsval,i,j,time,spec
4059,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:107_j:59_time:1216_spec:ctet,0.0,107,59,1216,ctet
4060,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:116_j:60_time:1216_spec:ctet,0.0,116,60,1216,ctet
4061,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:120_j:59_time:1216_spec:ctet,0.0,120,59,1216,ctet
4062,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:100_j:58_time:1216_spec:ctet,0.0,100,58,1216,ctet
4063,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:100_j:54_time:1216_spec:ctet,0.0,100,54,1216,ctet
4064,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:103_j:58_time:1216_spec:ctet,0.0,103,58,1216,ctet
4065,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:105_j:53_time:1216_spec:ctet,0.019496205250559326,105,53,1216,ctet
4066,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:113_j:60_time:1216_spec:ctet,0.07490143671664673,113,60,1216,ctet
4067,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:112_j:60_time:1216_spec:ctet,0.08764438703147023,112,60,1216,ctet
4068,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:111_j:61_time:1216_spec:ctet,0.10220049819904982,111,61,1216,ctet
4069,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:58_time:1216_spec:ctet,0.1362577625993756,106,58,1216,ctet
4070,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:58_time:1216_spec:ctet,0.386038385975666,97,58,1216,ctet
4071,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:108_j:64_time:1216_spec:ctet,0.28332855349484287,108,64,1216,ctet
4072,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:118_j:63_time:1216_spec:ctet,0.10161597888197983,118,63,1216,ctet
4073,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:115_j:53_time:1216_spec:ctet,0.010035922673930567,115,53,1216,ctet
4074,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:116_j:43_time:1216_spec:ctet,0.0,116,43,1216,ctet
4075,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:118_j:43_time:1216_spec:ctet,4.968804052587566e-08,118,43,1216,ctet
4076,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:120_j:42_time:1216_spec:ctet,0.0,120,42,1216,ctet
4077,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:122_j:42_time:1216_spec:ctet,0.0,122,42,1216,ctet
4078,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:116_j:51_time:1216_spec:ctet,0.0,116,51,1216,ctet
4079,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:45_time:1216_spec:ctet,0.0,124,45,1216,ctet
4080,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:122_j:40_time:1216_spec:ctet,0.0,122,40,1216,ctet
4081,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:120_j:40_time:1216_spec:ctet,0.0,120,40,1216,ctet
4082,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:116_j:41_time:1216_spec:ctet,0.0,116,41,1216,ctet
4083,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:114_j:71_time:1216_spec:ctet,0.07339237829055772,114,71,1216,ctet
4084,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:78_time:1216_spec:ctet,0.038953039174474964,124,78,1216,ctet
4085,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:1216_spec:ctet,0.06686420599604,124,83,1216,ctet
4086,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:125_j:75_time:1216_spec:ctet,0.0,125,75,1216,ctet
4087,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:123_j:79_time:1216_spec:ctet,0.0,123,79,1216,ctet
4088,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:77_time:1216_spec:ctet,0.0046029084036104595,124,77,1216,ctet
4089,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:127_j:80_time:1216_spec:ctet,0.0,127,80,1216,ctet
4090,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:126_j:80_time:1216_spec:ctet,0.0,126,80,1216,ctet
4091,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:126_j:82_time:1216_spec:ctet,0.0,126,82,1216,ctet
4092,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:77_time:1216_spec:ctet,0.0046029084036104595,124,77,1216,ctet
4093,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:77_time:1216_spec:ctet,0.0046029084036104595,124,77,1216,ctet
4094,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:127_j:83_time:1216_spec:ctet,0.0004798908359491045,127,83,1216,ctet
4095,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:78_time:1216_spec:ctet,0.038953039174474964,124,78,1216,ctet
4096,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:135_j:64_time:1216_spec:ctet,0.0018308323817050976,135,64,1216,ctet
4097,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:142_j:63_time:1216_spec:ctet,0.002405929993215067,142,63,1216,ctet
4098,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:144_j:68_time:1216_spec:ctet,0.002842860217539212,144,68,1216,ctet
4099,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:78_j:91_time:1216_spec:ctet,0.16018474901964408,78,91,1216,ctet
4100,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:72_j:71_time:1216_spec:ctet,0.0,72,71,1216,ctet
4101,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:77_j:63_time:1216_spec:ctet,0.0,77,63,1216,ctet
4102,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:83_j:80_time:1216_spec:ctet,0.6130115106083179,83,80,1216,ctet
4103,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:75_j:62_time:1216_spec:ctet,0.0,75,62,1216,ctet
4104,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:72_j:45_time:1216_spec:ctet,0.0,72,45,1216,ctet
4105,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:118_j:128_time:1216_spec:ctet,0.0,118,128,1216,ctet
4106,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:108_j:113_time:1216_spec:ctet,0.0,108,113,1216,ctet
4107,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:76_j:84_time:1216_spec:ctet,0.0,76,84,1216,ctet
4108,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:101_j:112_time:1216_spec:ctet,0.0,101,112,1216,ctet
4109,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:93_j:112_time:1216_spec:ctet,0.0,93,112,1216,ctet
4110,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:93_j:112_time:1216_spec:ctet,0.0,93,112,1216,ctet
4111,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:87_j:111_time:1216_spec:ctet,0.0,87,111,1216,ctet
4112,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:79_j:110_time:1216_spec:ctet,0.0,79,110,1216,ctet
4113,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:79_j:110_time:1216_spec:ctet,0.0,79,110,1216,ctet
4114,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:72_j:107_time:1216_spec:ctet,0.0,72,107,1216,ctet
4115,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:68_j:45_time:1216_spec:ctet,0.0,68,45,1216,ctet
4116,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:66_j:45_time:1216_spec:ctet,0.0,66,45,1216,ctet
4117,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:64_j:45_time:1216_spec:ctet,0.0,64,45,1216,ctet
4118,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:60_j:95_time:1216_spec:ctet,0.0,60,95,1216,ctet
4119,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:65_j:101_time:1216_spec:ctet,0.0,65,101,1216,ctet
4120,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:134_j:145_time:1247_spec:ctet,2.0134823663642146e-24,134,145,1247,ctet
4121,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:121_j:135_time:1247_spec:ctet,0.0,121,135,1247,ctet
4122,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:127_j:142_time:1247_spec:ctet,0.0,127,142,1247,ctet
4123,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:85_j:45_time:1247_spec:ctet,0.0,85,45,1247,ctet
4124,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:75_j:45_time:1247_spec:ctet,0.0,75,45,1247,ctet
4125,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:95_j:85_time:1247_spec:ctet,0.0,95,85,1247,ctet
4126,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:93_j:76_time:1247_spec:ctet,0.0,93,76,1247,ctet
4127,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:1247_spec:ctet,0.16095984969579613,89,64,1247,ctet
4128,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:63_time:1247_spec:ctet,0.0,89,63,1247,ctet
4129,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:1247_spec:ctet,0.3531516507059862,106,72,1247,ctet
4130,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:1247_spec:ctet,0.16095984969579613,89,64,1247,ctet
4131,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:1247_spec:ctet,0.49908402484208214,94,71,1247,ctet
4132,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:58_time:1247_spec:ctet,0.3986672671372138,97,58,1247,ctet
4133,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:80_time:1247_spec:ctet,0.5611182874778655,89,80,1247,ctet
4134,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:107_j:91_time:1247_spec:ctet,0.32314748310435404,107,91,1247,ctet
4135,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:92_j:91_time:1247_spec:ctet,0.7798597126928417,92,91,1247,ctet
4136,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:85_j:91_time:1247_spec:ctet,0.3833462894823685,85,91,1247,ctet
4137,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:1247_spec:ctet,0.6846455983966281,97,91,1247,ctet
4138,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:90_j:87_time:1247_spec:ctet,0.0,90,87,1247,ctet
4139,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:110_j:87_time:1247_spec:ctet,0.0,110,87,1247,ctet
4140,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:99_j:63_time:1247_spec:ctet,0.2584774539898312,99,63,1247,ctet
4141,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:107_j:79_time:1247_spec:ctet,0.2600201888910811,107,79,1247,ctet
4142,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:102_j:91_time:1247_spec:ctet,0.8116889372582713,102,91,1247,ctet
4143,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:95_j:74_time:1247_spec:ctet,0.0,95,74,1247,ctet
4144,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:87_j:86_time:1247_spec:ctet,0.0,87,86,1247,ctet
4145,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:86_time:1247_spec:ctet,0.0,97,86,1247,ctet
4146,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:80_time:1247_spec:ctet,0.0,94,80,1247,ctet
4147,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:103_j:87_time:1247_spec:ctet,0.0,103,87,1247,ctet
4148,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:100_j:72_time:1247_spec:ctet,0.3593858223010189,100,72,1247,ctet
4149,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:80_time:1247_spec:ctet,1.0150688887350263,97,80,1247,ctet
4150,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:100_j:85_time:1247_spec:ctet,0.0,100,85,1247,ctet
4151,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:56_time:1247_spec:ctet,0.0,106,56,1247,ctet
4152,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:104_j:53_time:1247_spec:ctet,0.07251111338923537,104,53,1247,ctet
4153,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:102_j:58_time:1247_spec:ctet,0.3323201927907537,102,58,1247,ctet
4154,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:95_j:45_time:1247_spec:ctet,0.0,95,45,1247,ctet
4155,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:105_j:45_time:1247_spec:ctet,0.0,105,45,1247,ctet
4156,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:110_j:39_time:1247_spec:ctet,0.0,110,39,1247,ctet
4157,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:111_j:45_time:1247_spec:ctet,0.0,111,45,1247,ctet
4158,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:114_j:43_time:1247_spec:ctet,0.0,114,43,1247,ctet
4159,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:112_j:60_time:1247_spec:ctet,0.09021666558324117,112,60,1247,ctet
4160,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:105_j:53_time:1247_spec:ctet,0.020281022760249755,105,53,1247,ctet
4161,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:105_j:57_time:1247_spec:ctet,0.0,105,57,1247,ctet
4162,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:107_j:59_time:1247_spec:ctet,0.0,107,59,1247,ctet
4163,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:116_j:60_time:1247_spec:ctet,0.0,116,60,1247,ctet
4164,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:120_j:59_time:1247_spec:ctet,0.0,120,59,1247,ctet
4165,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:100_j:58_time:1247_spec:ctet,0.0,100,58,1247,ctet
4166,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:100_j:54_time:1247_spec:ctet,0.0,100,54,1247,ctet
4167,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:103_j:58_time:1247_spec:ctet,0.0,103,58,1247,ctet
4168,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:105_j:53_time:1247_spec:ctet,0.020281022760249755,105,53,1247,ctet
4169,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:113_j:60_time:1247_spec:ctet,0.07712598550543505,113,60,1247,ctet
4170,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:112_j:60_time:1247_spec:ctet,0.09021666558324117,112,60,1247,ctet
4171,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:111_j:61_time:1247_spec:ctet,0.10560135516872815,111,61,1247,ctet
4172,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:58_time:1247_spec:ctet,0.14057523544006673,106,58,1247,ctet
4173,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:58_time:1247_spec:ctet,0.3986672671372138,97,58,1247,ctet
4174,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:108_j:64_time:1247_spec:ctet,0.2920989887920143,108,64,1247,ctet
4175,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:118_j:63_time:1247_spec:ctet,0.1050807368926395,118,63,1247,ctet
4176,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:115_j:53_time:1247_spec:ctet,0.010513472412124561,115,53,1247,ctet
4177,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:116_j:43_time:1247_spec:ctet,0.0,116,43,1247,ctet
4178,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:118_j:43_time:1247_spec:ctet,1.0809453258222204e-08,118,43,1247,ctet
4179,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:120_j:42_time:1247_spec:ctet,0.0,120,42,1247,ctet
4180,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:122_j:42_time:1247_spec:ctet,0.0,122,42,1247,ctet
4181,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:116_j:51_time:1247_spec:ctet,0.0,116,51,1247,ctet
4182,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:45_time:1247_spec:ctet,0.0,124,45,1247,ctet
4183,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:122_j:40_time:1247_spec:ctet,0.0,122,40,1247,ctet
4184,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:120_j:40_time:1247_spec:ctet,0.0,120,40,1247,ctet
4185,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:116_j:41_time:1247_spec:ctet,0.0,116,41,1247,ctet
4186,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:114_j:71_time:1247_spec:ctet,0.07560998944169493,114,71,1247,ctet
4187,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:78_time:1247_spec:ctet,0.040046311179028016,124,78,1247,ctet
4188,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:1247_spec:ctet,0.06948029770696175,124,83,1247,ctet
4189,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:125_j:75_time:1247_spec:ctet,0.0,125,75,1247,ctet
4190,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:123_j:79_time:1247_spec:ctet,0.0,123,79,1247,ctet
4191,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:77_time:1247_spec:ctet,0.004907740487737762,124,77,1247,ctet
4192,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:127_j:80_time:1247_spec:ctet,0.0,127,80,1247,ctet
4193,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:126_j:80_time:1247_spec:ctet,0.0,126,80,1247,ctet
4194,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:126_j:82_time:1247_spec:ctet,0.0,126,82,1247,ctet
4195,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:77_time:1247_spec:ctet,0.004907740487737762,124,77,1247,ctet
4196,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:77_time:1247_spec:ctet,0.004907740487737762,124,77,1247,ctet
4197,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:127_j:83_time:1247_spec:ctet,0.0005278262389505855,127,83,1247,ctet
4198,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:78_time:1247_spec:ctet,0.040046311179028016,124,78,1247,ctet
4199,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:135_j:64_time:1247_spec:ctet,0.0018902256063787716,135,64,1247,ctet
4200,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:142_j:63_time:1247_spec:ctet,0.0024767538563657374,142,63,1247,ctet
4201,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:144_j:68_time:1247_spec:ctet,0.002928416259884163,144,68,1247,ctet
4202,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:78_j:91_time:1247_spec:ctet,0.16571820101582815,78,91,1247,ctet
4203,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:72_j:71_time:1247_spec:ctet,0.0,72,71,1247,ctet
4204,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:77_j:63_time:1247_spec:ctet,0.0,77,63,1247,ctet
4205,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:83_j:80_time:1247_spec:ctet,0.6327684662040252,83,80,1247,ctet
4206,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:75_j:62_time:1247_spec:ctet,0.0,75,62,1247,ctet
4207,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:72_j:45_time:1247_spec:ctet,0.0,72,45,1247,ctet
4208,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:118_j:128_time:1247_spec:ctet,0.0,118,128,1247,ctet
4209,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:108_j:113_time:1247_spec:ctet,0.0,108,113,1247,ctet
4210,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:76_j:84_time:1247_spec:ctet,0.0,76,84,1247,ctet
4211,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:101_j:112_time:1247_spec:ctet,0.0,101,112,1247,ctet
4212,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:93_j:112_time:1247_spec:ctet,0.0,93,112,1247,ctet
4213,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:93_j:112_time:1247_spec:ctet,0.0,93,112,1247,ctet
4214,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:87_j:111_time:1247_spec:ctet,0.0,87,111,1247,ctet
4215,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:79_j:110_time:1247_spec:ctet,0.0,79,110,1247,ctet
4216,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:79_j:110_time:1247_spec:ctet,0.0,79,110,1247,ctet
4217,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:72_j:107_time:1247_spec:ctet,0.0,72,107,1247,ctet
4218,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:68_j:45_time:1247_spec:ctet,0.0,68,45,1247,ctet
4219,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:66_j:45_time:1247_spec:ctet,0.0,66,45,1247,ctet
4220,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:64_j:45_time:1247_spec:ctet,0.0,64,45,1247,ctet
4221,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:60_j:95_time:1247_spec:ctet,0.0,60,95,1247,ctet
4222,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:65_j:101_time:1247_spec:ctet,0.0,65,101,1247,ctet
4223,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:134_j:145_time:1277_spec:ctet,2.7553979112069128e-24,134,145,1277,ctet
4224,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:121_j:135_time:1277_spec:ctet,0.0,121,135,1277,ctet
4225,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:127_j:142_time:1277_spec:ctet,0.0,127,142,1277,ctet
4226,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:85_j:45_time:1277_spec:ctet,0.0,85,45,1277,ctet
4227,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:75_j:45_time:1277_spec:ctet,0.0,75,45,1277,ctet
4228,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:95_j:85_time:1277_spec:ctet,0.0,95,85,1277,ctet
4229,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:93_j:76_time:1277_spec:ctet,0.0,93,76,1277,ctet
4230,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:1277_spec:ctet,0.15533575518464288,89,64,1277,ctet
4231,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:63_time:1277_spec:ctet,0.0,89,63,1277,ctet
4232,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:1277_spec:ctet,0.34040341350126924,106,72,1277,ctet
4233,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:1277_spec:ctet,0.15533575518464288,89,64,1277,ctet
4234,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:1277_spec:ctet,0.482755760975463,94,71,1277,ctet
4235,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:58_time:1277_spec:ctet,0.3855755944972899,97,58,1277,ctet
4236,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:80_time:1277_spec:ctet,0.5422462455807243,89,80,1277,ctet
4237,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:107_j:91_time:1277_spec:ctet,0.31612146510965183,107,91,1277,ctet
4238,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:92_j:91_time:1277_spec:ctet,0.754065204726007,92,91,1277,ctet
4239,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:85_j:91_time:1277_spec:ctet,0.36974455413380164,85,91,1277,ctet
4240,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:1277_spec:ctet,0.6617569115270846,97,91,1277,ctet
4241,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:90_j:87_time:1277_spec:ctet,0.0,90,87,1277,ctet
4242,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:110_j:87_time:1277_spec:ctet,0.0,110,87,1277,ctet
4243,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:99_j:63_time:1277_spec:ctet,0.249496900957206,99,63,1277,ctet
4244,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:107_j:79_time:1277_spec:ctet,0.25074123983506735,107,79,1277,ctet
4245,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:102_j:91_time:1277_spec:ctet,0.7837019471617775,102,91,1277,ctet
4246,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:95_j:74_time:1277_spec:ctet,0.0,95,74,1277,ctet
4247,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:87_j:86_time:1277_spec:ctet,0.0,87,86,1277,ctet
4248,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:86_time:1277_spec:ctet,0.0,97,86,1277,ctet
4249,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:80_time:1277_spec:ctet,0.0,94,80,1277,ctet
