,obsval,obsnme,weight,time,i,j,wellname,obgnme,standard_deviation,datetime
2355,16.10442777,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:2496_spec:ctet,0.001,2496,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2018-10-31
2356,15.10702562,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:2526_spec:ctet,0.001,2526,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2018-11-30
2357,16.00803337,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:2557_spec:ctet,0.001,2557,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2018-12-31
2358,16.46949797,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:2588_spec:ctet,0.001,2588,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2019-01-31
2359,11.34991404,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:2616_spec:ctet,0.001,2616,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2019-02-28
2360,10.85635345,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:2647_spec:ctet,0.001,2647,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2019-03-31
2361,13.41709282,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:2677_spec:ctet,0.001,2677,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2019-04-30
2362,17.10722206,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:2708_spec:ctet,0.001,2708,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2019-05-31
2363,15.47629627,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:2738_spec:ctet,0.001,2738,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2019-06-30
2364,14.69091827,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:2769_spec:ctet,0.001,2769,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2019-07-31
2365,13.32038138,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:2800_spec:ctet,0.001,2800,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2019-08-31
2366,11.60695993,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:2830_spec:ctet,0.001,2830,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2019-09-30
2367,11.1688337,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:2861_spec:ctet,0.001,2861,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2019-10-31
2368,13.80216291,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:2891_spec:ctet,0.001,2891,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2019-11-30
2369,16.16876229,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:2922_spec:ctet,0.001,2922,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2019-12-31
2370,14.5193367,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:2953_spec:ctet,0.001,2953,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2020-01-31
2371,12.35808811,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:2982_spec:ctet,0.001,2982,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2020-02-29
2372,12.82728287,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:3013_spec:ctet,0.001,3013,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2020-03-31
2373,12.59189939,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:3043_spec:ctet,0.001,3043,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2020-04-30
2374,11.78435871,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:3074_spec:ctet,0.001,3074,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2020-05-31
2375,7.917055237,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:3104_spec:ctet,0.001,3104,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2020-06-30
2376,1.247263185,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:3135_spec:ctet,0.001,3135,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2020-07-31
2377,9.77647163,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:3166_spec:ctet,0.001,3166,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2020-08-31
2378,9.611834369,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:3196_spec:ctet,0.001,3196,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2020-09-30
2379,11.58714316,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:3227_spec:ctet,0.001,3227,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2020-10-31
2380,12.10076238,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:3257_spec:ctet,0.001,3257,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2020-11-30
2381,13.09763359,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:3288_spec:ctet,0.001,3288,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2020-12-31
2382,14.21302391,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:3319_spec:ctet,0.001,3319,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2021-01-31
2383,13.27843868,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:3347_spec:ctet,0.001,3347,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2021-02-28
2384,11.45516446,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:3378_spec:ctet,0.001,3378,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2021-03-31
2385,9.18848201,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:3408_spec:ctet,0.001,3408,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2021-04-30
2386,8.745963508,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:3439_spec:ctet,0.001,3439,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2021-05-31
2387,7.976131488,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:3469_spec:ctet,0.001,3469,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2021-06-30
2388,8.088429013,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:3500_spec:ctet,0.001,3500,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2021-07-31
2389,8.611683078,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:3531_spec:ctet,0.001,3531,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2021-08-31
2390,8.510269224,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:3561_spec:ctet,0.001,3561,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2021-09-30
2391,9.115360544,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:3592_spec:ctet,0.001,3592,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2021-10-31
2392,9.108244166,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:3622_spec:ctet,0.001,3622,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2021-11-30
2393,9.361369382,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:3653_spec:ctet,0.001,3653,94,71,299-w11-90,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2021-12-31
2394,0.0,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:213_spec:ctet,0.001,213,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2012-07-31
2395,1.91e-06,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:244_spec:ctet,0.001,244,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2012-08-31
2396,0.940036272,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:274_spec:ctet,0.001,274,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2012-09-30
2397,4.324130797,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:305_spec:ctet,0.001,305,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2012-10-31
2398,8.773668199,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:335_spec:ctet,0.001,335,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2012-11-30
2399,13.33701684,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:366_spec:ctet,0.001,366,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2012-12-31
2400,16.88967557,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:397_spec:ctet,0.001,397,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2013-01-31
2401,12.60178359,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:425_spec:ctet,0.001,425,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2013-02-28
2402,13.69649141,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:456_spec:ctet,0.001,456,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2013-03-31
2403,5.664592033,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:486_spec:ctet,0.001,486,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2013-04-30
2404,13.35870347,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:517_spec:ctet,0.001,517,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2013-05-31
2405,14.89181184,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:547_spec:ctet,0.001,547,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2013-06-30
2406,17.3271145,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:578_spec:ctet,0.001,578,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2013-07-31
2407,12.90365541,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:609_spec:ctet,0.001,609,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2013-08-31
2408,14.36730912,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:639_spec:ctet,0.001,639,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2013-09-30
2409,5.691558446,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:670_spec:ctet,0.001,670,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2013-10-31
2410,12.53195128,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:700_spec:ctet,0.001,700,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2013-11-30
2411,12.95514136,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:731_spec:ctet,0.001,731,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2013-12-31
2412,13.58722105,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:762_spec:ctet,0.001,762,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2014-01-31
2413,20.94611744,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:790_spec:ctet,0.001,790,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2014-02-28
2414,27.8626871,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:821_spec:ctet,0.001,821,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2014-03-31
2415,27.83487218,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:851_spec:ctet,0.001,851,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2014-04-30
2416,19.98855625,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:882_spec:ctet,0.001,882,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2014-05-31
2417,15.77186272,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:912_spec:ctet,0.001,912,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2014-06-30
2418,12.92549901,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:943_spec:ctet,0.001,943,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2014-07-31
2419,11.97560992,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:974_spec:ctet,0.001,974,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2014-08-31
2420,11.29322242,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:1004_spec:ctet,0.001,1004,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2014-09-30
2421,11.70421344,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:1035_spec:ctet,0.001,1035,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2014-10-31
2422,11.06472615,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:1065_spec:ctet,0.001,1065,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2014-11-30
2423,11.42616147,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:1096_spec:ctet,0.001,1096,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2014-12-31
2424,11.33977571,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:1127_spec:ctet,0.001,1127,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2015-01-31
2425,9.761362705,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:1155_spec:ctet,0.001,1155,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2015-02-28
2426,11.39262212,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:1186_spec:ctet,0.001,1186,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2015-03-31
2427,10.41597455,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:1216_spec:ctet,0.001,1216,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2015-04-30
2428,10.25793354,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:1247_spec:ctet,0.001,1247,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2015-05-31
2429,9.479353455,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:1277_spec:ctet,0.001,1277,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2015-06-30
2430,9.752775602,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:1308_spec:ctet,0.001,1308,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2015-07-31
2431,8.298213241,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:1339_spec:ctet,0.001,1339,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2015-08-31
2432,8.804501966,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:1369_spec:ctet,0.001,1369,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2015-09-30
2433,9.202006471,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:1400_spec:ctet,0.001,1400,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2015-10-31
2434,9.105640141,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:1430_spec:ctet,0.001,1430,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2015-11-30
2435,8.265674381,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:1461_spec:ctet,0.001,1461,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2015-12-31
2436,7.266625333,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:1492_spec:ctet,0.001,1492,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2016-01-31
2437,7.131809103,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:1521_spec:ctet,0.001,1521,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2016-02-29
2438,6.829708501,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:1552_spec:ctet,0.001,1552,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2016-03-31
2439,5.932393587,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:1582_spec:ctet,0.001,1582,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2016-04-30
2440,5.882730735,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:1613_spec:ctet,0.001,1613,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2016-05-31
2441,5.293757138,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:1643_spec:ctet,0.001,1643,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2016-06-30
2442,5.73136945,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:1674_spec:ctet,0.001,1674,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2016-07-31
2443,4.225770583,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:1705_spec:ctet,0.001,1705,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2016-08-31
2444,4.420081563,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:1735_spec:ctet,0.001,1735,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2016-09-30
2445,3.108277461,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:1766_spec:ctet,0.001,1766,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2016-10-31
2446,2.870039123,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:1796_spec:ctet,0.001,1796,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2016-11-30
2447,7.914845138,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:1827_spec:ctet,0.001,1827,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2016-12-31
2448,7.555746949,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:1858_spec:ctet,0.001,1858,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2017-01-31
2449,6.195264189,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:1886_spec:ctet,0.001,1886,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2017-02-28
2450,5.201836293,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:1917_spec:ctet,0.001,1917,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2017-03-31
2451,4.968255672,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:1947_spec:ctet,0.001,1947,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2017-04-30
2452,5.722809703,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:1978_spec:ctet,0.001,1978,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2017-05-31
2453,4.963073505,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:2008_spec:ctet,0.001,2008,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2017-06-30
2454,6.588093335,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:2039_spec:ctet,0.001,2039,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2017-07-31
2455,6.039145475,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:2070_spec:ctet,0.001,2070,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2017-08-31
2456,6.087500682,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:2100_spec:ctet,0.001,2100,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2017-09-30
2457,5.375696112,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:2131_spec:ctet,0.001,2131,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2017-10-31
2458,5.030815325,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:2161_spec:ctet,0.001,2161,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2017-11-30
2459,5.064522449,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:2192_spec:ctet,0.001,2192,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2017-12-31
2460,5.288269425,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:2223_spec:ctet,0.001,2223,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2018-01-31
2461,5.222535435,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:2251_spec:ctet,0.001,2251,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2018-02-28
2462,6.242038879,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:2282_spec:ctet,0.001,2282,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2018-03-31
2463,6.701194406,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:2312_spec:ctet,0.001,2312,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2018-04-30
2464,6.579954301,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:2343_spec:ctet,0.001,2343,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2018-05-31
2465,6.57449665,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:2373_spec:ctet,0.001,2373,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2018-06-30
2466,6.152326534,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:2404_spec:ctet,0.001,2404,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2018-07-31
2467,5.240813516,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:2435_spec:ctet,0.001,2435,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2018-08-31
2468,3.423073402,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:2465_spec:ctet,0.001,2465,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2018-09-30
2469,5.016970209,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:2496_spec:ctet,0.001,2496,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2018-10-31
2470,4.858982918,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:2526_spec:ctet,0.001,2526,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2018-11-30
2471,5.4863577,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:2557_spec:ctet,0.001,2557,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2018-12-31
2472,5.291479317,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:2588_spec:ctet,0.001,2588,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2019-01-31
2473,4.914160334,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:2616_spec:ctet,0.001,2616,89,64,299-w11-50,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2019-02-28
