,index,row,column,1993_iodine_conc,1998_iodine_conc,2003_iodine_conc,2008_iodine_conc,2013_iodine_conc,2018_iodine_conc
435,725,15,81,0.0,0.0,0.0,0.0,0.0,0.0
436,726,15,82,0.0,0.0,0.0,0.0,0.0,0.0
437,727,15,83,0.0,0.0,0.0,0.0,0.0,0.0
438,728,15,84,0.0,0.0,0.0,0.0,0.0,0.0
439,729,15,85,0.0,0.0,0.0,0.0,0.0,0.0
440,730,15,86,0.0,0.0,0.0,0.0,0.0,0.0
441,731,15,87,0.0,0.0,0.0,0.0,0.0,0.0
442,732,15,88,0.0,0.0,0.0,0.0,0.0,0.0
443,733,15,89,0.0,0.0,0.0,0.0,0.0,0.0
444,734,15,90,0.0,0.0,0.0,0.0,0.0,0.0
445,735,15,91,0.0,0.0,0.0,0.0,0.0,0.0
446,736,15,92,0.0,0.0,0.0,0.0,0.0,0.0
447,737,15,93,0.0,0.0,0.0,0.0,0.0,0.0
448,738,15,94,0.0,0.0,0.0,0.0,0.0,0.0
449,739,15,95,0.0,0.0,0.0,0.0,0.0,0.0
450,740,15,96,0.0,0.0,0.0,0.0,0.0,0.0
451,741,15,97,0.0,0.0,0.0,0.0,0.0,0.0
452,742,15,98,0.0,0.0,0.0,0.0,0.0,0.0
453,743,15,99,0.0,0.0,0.0,0.0,0.0,0.0
454,744,15,100,0.0,0.0,0.0,0.0,0.0,0.0
455,745,15,101,0.0,0.0,0.0,0.0,0.0,0.0
456,746,15,102,0.0,0.0,0.0,0.0,0.0,0.0
457,747,15,103,0.0,0.0,0.0,0.0,0.0,0.0
458,748,15,104,0.0,0.0,0.0,0.0,0.0,0.0
459,749,15,105,0.0,0.0,0.0,0.0,0.0,0.0
460,750,15,106,0.0,0.0,0.0,0.0,0.0,0.0
461,751,15,107,0.0,0.0,0.0,0.0,0.0,0.0
462,752,15,108,0.0,0.0,0.0,0.0,0.0,0.0
463,753,15,109,0.0,0.0,0.0,0.0,0.0,0.0
464,754,15,129,0.0,0.0,0.0,0.0,0.0,0.0
465,755,15,130,0.0,0.0,0.0,0.0,0.0,0.0
466,756,15,131,0.0,0.0,0.0,0.0,0.0,0.0
467,757,15,132,0.0,0.0,0.0,0.0,0.0,0.0
468,758,15,133,0.0,0.0,0.0,0.0,0.0,0.0
469,759,15,134,0.0,0.0,0.0,0.0,0.0,0.0
470,760,15,135,0.0,0.0,0.0,0.0,0.0,0.0
471,761,15,136,0.0,0.0,0.0,0.0,0.0,0.0
472,762,15,137,0.0,0.0,0.0,0.0,0.0,0.0
473,763,15,138,0.0,0.0,0.0,0.0,0.0,0.0
474,764,15,139,0.0,0.0,0.0,0.0,0.0,0.0
475,765,15,140,0.0,0.0,0.0,0.0,0.0,0.0
476,766,15,141,0.0,0.0,0.0,0.0,0.0,0.0
477,767,15,142,0.0,0.0,0.0,0.0,0.0,0.0
478,768,15,143,0.0,0.0,0.0,0.0,0.0,0.0
479,801,16,35,0.0,0.0,0.0,0.0,0.0,0.0
480,802,16,36,0.0,0.0,0.0,0.0,0.0,0.0
481,803,16,37,0.0,0.0,0.0,0.0,0.0,0.0
482,804,16,38,0.0,0.0,0.0,0.0,0.0,0.0
483,805,16,39,0.0,0.0,0.0,0.0,0.0,0.0
484,806,16,40,0.0,0.0,0.0,0.0,0.0,0.0
485,807,16,41,0.0,0.0,0.0,0.0,0.0,0.0
486,808,16,42,0.0,0.0,0.0,0.0,0.0,0.0
487,809,16,43,0.0,0.0,0.0,0.0,0.0,0.0
488,810,16,44,0.0,0.0,0.0,0.0,0.0,0.0
489,811,16,45,0.0,0.0,0.0,0.0,0.0,0.0
490,812,16,46,0.0,0.0,0.0,0.0,0.0,0.0
491,813,16,47,0.0,0.0,0.0,0.0,0.0,0.0
492,814,16,48,0.0,0.0,0.0,0.0,0.0,0.0
493,815,16,49,0.0,0.0,0.0,0.0,0.0,0.0
494,816,16,50,0.0,0.0,0.0,0.0,0.0,0.0
495,817,16,51,0.0,0.0,0.0,0.0,0.0,0.0
496,818,16,52,0.0,0.0,0.0,0.0,0.0,0.0
497,819,16,53,0.0,0.0,0.0,0.0,0.0,0.0
498,820,16,54,0.0,0.0,0.0,0.0,0.0,0.0
499,821,16,55,0.0,0.0,0.0,0.0,0.0,0.0
500,822,16,56,0.0,0.0,0.0,0.0,0.0,0.0
501,823,16,57,0.0,0.0,0.0,0.0,0.0,0.0
502,824,16,58,0.0,0.0,0.0,0.0,0.0,0.0
503,825,16,64,0.0,0.0,0.0,0.0,0.0,0.0
504,826,16,65,0.0,0.0,0.0,0.0,0.0,0.0
505,827,16,66,0.0,0.0,0.0,0.0,0.0,0.0
506,828,16,67,0.0,1.0,0.0,0.0,0.0,0.0
507,829,16,68,0.0,1.0,0.0,0.0,0.0,0.0
508,830,16,69,0.0,1.0,0.0,0.0,0.0,0.0
509,831,16,70,0.0,1.0,1.0,0.0,0.0,1.0
510,832,16,71,0.0,1.0,1.0,0.0,0.0,1.0
511,833,16,72,0.0,1.0,1.0,0.0,0.0,1.0
512,834,16,73,0.0,1.0,1.0,0.0,0.0,1.0
513,835,16,74,0.0,1.0,1.0,0.0,0.0,0.0
514,836,16,75,0.0,0.0,0.0,0.0,0.0,0.0
515,837,16,76,0.0,0.0,0.0,0.0,0.0,0.0
516,838,16,77,0.0,0.0,0.0,0.0,0.0,0.0
517,839,16,78,0.0,0.0,0.0,0.0,0.0,0.0
518,840,16,79,0.0,0.0,0.0,0.0,0.0,0.0
519,841,16,80,0.0,0.0,0.0,0.0,0.0,0.0
520,842,16,81,0.0,0.0,0.0,0.0,0.0,0.0
521,843,16,82,0.0,0.0,0.0,0.0,0.0,0.0
522,844,16,87,0.0,0.0,0.0,0.0,0.0,0.0
523,845,16,88,0.0,0.0,0.0,0.0,0.0,0.0
524,846,16,89,0.0,0.0,0.0,0.0,0.0,0.0
525,847,16,90,0.0,0.0,0.0,0.0,0.0,0.0
526,848,16,91,0.0,0.0,0.0,0.0,0.0,0.0
527,849,16,92,0.0,0.0,0.0,0.0,0.0,0.0
528,850,16,93,0.0,0.0,0.0,0.0,0.0,0.0
529,851,16,94,0.0,0.0,0.0,0.0,0.0,0.0
530,852,16,95,0.0,0.0,0.0,0.0,0.0,0.0
531,853,16,96,0.0,0.0,0.0,0.0,0.0,0.0
532,854,16,97,0.0,0.0,0.0,0.0,0.0,0.0
533,855,16,98,0.0,0.0,0.0,0.0,0.0,0.0
534,856,16,99,0.0,0.0,0.0,0.0,0.0,0.0
535,857,16,100,0.0,0.0,0.0,0.0,0.0,0.0
536,858,16,101,0.0,0.0,0.0,0.0,0.0,0.0
537,859,16,102,0.0,0.0,0.0,0.0,0.0,0.0
538,860,16,103,0.0,0.0,0.0,0.0,0.0,0.0
539,861,16,104,0.0,0.0,0.0,0.0,0.0,0.0
540,862,16,105,0.0,0.0,0.0,0.0,0.0,0.0
541,863,16,106,0.0,0.0,0.0,0.0,0.0,0.0
542,864,16,107,0.0,0.0,0.0,0.0,0.0,0.0
543,865,16,108,0.0,0.0,0.0,0.0,0.0,0.0
544,866,16,109,0.0,0.0,0.0,0.0,0.0,0.0
545,867,16,110,0.0,0.0,0.0,0.0,0.0,0.0
546,868,16,130,0.0,0.0,0.0,0.0,0.0,0.0
547,869,16,131,0.0,0.0,0.0,0.0,0.0,0.0
548,870,16,132,0.0,0.0,0.0,0.0,0.0,0.0
549,871,16,133,0.0,0.0,0.0,0.0,0.0,0.0
550,872,16,134,0.0,0.0,0.0,0.0,0.0,0.0
551,873,16,135,0.0,0.0,0.0,0.0,0.0,0.0
552,874,16,136,0.0,0.0,0.0,0.0,0.0,0.0
553,875,16,137,0.0,0.0,0.0,0.0,0.0,0.0
554,876,16,138,0.0,0.0,0.0,0.0,0.0,0.0
555,877,16,139,0.0,0.0,0.0,0.0,0.0,0.0
556,878,16,140,0.0,0.0,0.0,0.0,0.0,0.0
557,879,16,141,0.0,0.0,0.0,0.0,0.0,0.0
558,880,16,142,0.0,0.0,0.0,0.0,0.0,0.0
559,881,16,143,0.0,0.0,0.0,0.0,0.0,0.0
560,882,16,144,0.0,0.0,0.0,0.0,0.0,0.0
561,916,17,35,0.0,0.0,0.0,0.0,0.0,0.0
562,917,17,36,0.0,0.0,0.0,0.0,0.0,0.0
563,918,17,37,0.0,0.0,0.0,0.0,0.0,0.0
564,919,17,38,0.0,0.0,0.0,0.0,0.0,0.0
565,920,17,39,0.0,0.0,0.0,0.0,0.0,0.0
566,921,17,40,0.0,0.0,0.0,0.0,0.0,0.0
567,922,17,41,0.0,0.0,0.0,0.0,0.0,0.0
568,923,17,42,0.0,0.0,0.0,0.0,0.0,0.0
569,924,17,43,0.0,0.0,0.0,0.0,0.0,0.0
570,925,17,44,0.0,0.0,0.0,0.0,0.0,0.0
571,926,17,45,0.0,0.0,0.0,0.0,0.0,0.0
572,927,17,46,0.0,0.0,0.0,0.0,0.0,0.0
573,928,17,47,0.0,0.0,0.0,0.0,0.0,0.0
574,929,17,48,0.0,0.0,0.0,0.0,0.0,0.0
575,930,17,49,0.0,0.0,0.0,0.0,0.0,0.0
576,931,17,50,0.0,0.0,0.0,0.0,0.0,0.0
577,932,17,51,0.0,0.0,0.0,0.0,0.0,0.0
578,933,17,52,0.0,0.0,0.0,0.0,0.0,0.0
579,934,17,53,0.0,0.0,0.0,0.0,0.0,0.0
580,935,17,54,0.0,0.0,0.0,0.0,0.0,0.0
581,936,17,55,0.0,0.0,0.0,0.0,0.0,0.0
582,937,17,56,0.0,0.0,0.0,0.0,0.0,0.0
583,938,17,57,0.0,0.0,0.0,0.0,0.0,0.0
584,939,17,58,0.0,0.0,0.0,0.0,0.0,0.0
585,940,17,65,0.0,0.0,0.0,0.0,0.0,0.0
586,941,17,66,0.0,0.0,0.0,0.0,0.0,0.0
587,942,17,67,0.0,1.0,0.0,0.0,0.0,0.0
588,943,17,68,0.0,1.0,0.0,0.0,0.0,0.0
589,944,17,70,0.0,1.0,1.0,0.0,0.0,1.0
590,945,17,71,0.0,1.0,1.0,0.0,0.0,1.0
591,946,17,74,0.0,1.0,1.0,0.0,0.0,0.0
592,947,17,75,0.0,1.0,0.0,0.0,0.0,0.0
593,948,17,76,0.0,0.0,0.0,0.0,0.0,0.0
594,949,17,77,0.0,0.0,0.0,0.0,0.0,0.0
595,950,17,78,0.0,0.0,0.0,0.0,0.0,0.0
596,951,17,79,0.0,0.0,0.0,0.0,0.0,0.0
597,952,17,80,0.0,0.0,0.0,0.0,0.0,0.0
598,953,17,90,0.0,0.0,0.0,0.0,0.0,0.0
599,954,17,91,0.0,0.0,0.0,0.0,0.0,0.0
600,955,17,92,0.0,0.0,0.0,0.0,0.0,0.0
601,956,17,93,0.0,0.0,0.0,0.0,0.0,0.0
602,957,17,94,0.0,0.0,0.0,0.0,0.0,0.0
603,958,17,95,0.0,0.0,0.0,0.0,0.0,0.0
604,959,17,96,0.0,0.0,0.0,0.0,0.0,0.0
605,960,17,97,0.0,0.0,0.0,0.0,0.0,0.0
606,961,17,98,0.0,0.0,0.0,0.0,0.0,0.0
607,962,17,99,0.0,0.0,0.0,0.0,0.0,0.0
608,963,17,100,0.0,0.0,0.0,0.0,0.0,0.0
609,964,17,101,0.0,0.0,0.0,0.0,0.0,0.0
610,965,17,102,0.0,0.0,0.0,0.0,0.0,0.0
611,966,17,103,0.0,0.0,0.0,0.0,0.0,0.0
612,967,17,104,0.0,0.0,0.0,0.0,0.0,0.0
613,968,17,105,0.0,0.0,0.0,0.0,0.0,0.0
614,969,17,106,0.0,0.0,0.0,0.0,0.0,0.0
615,970,17,107,0.0,0.0,0.0,0.0,0.0,0.0
616,971,17,108,0.0,0.0,0.0,0.0,0.0,0.0
617,972,17,109,0.0,0.0,0.0,0.0,0.0,0.0
618,973,17,110,0.0,0.0,0.0,0.0,0.0,0.0
619,974,17,111,0.0,0.0,0.0,0.0,0.0,0.0
620,975,17,112,0.0,0.0,0.0,0.0,0.0,0.0
621,976,17,131,0.0,0.0,0.0,0.0,0.0,0.0
622,977,17,132,0.0,0.0,0.0,0.0,0.0,0.0
623,978,17,133,0.0,0.0,0.0,0.0,0.0,0.0
624,979,17,134,0.0,0.0,0.0,0.0,0.0,0.0
625,980,17,135,0.0,0.0,0.0,0.0,0.0,0.0
626,981,17,136,0.0,0.0,0.0,0.0,0.0,0.0
627,982,17,137,0.0,0.0,0.0,0.0,0.0,0.0
628,983,17,138,0.0,0.0,0.0,0.0,0.0,0.0
629,984,17,139,0.0,0.0,0.0,0.0,0.0,0.0
630,985,17,140,0.0,0.0,0.0,0.0,0.0,0.0
631,986,17,141,0.0,0.0,0.0,0.0,0.0,0.0
632,987,17,142,0.0,0.0,0.0,0.0,0.0,0.0
633,988,17,143,0.0,0.0,0.0,0.0,0.0,0.0
634,989,17,144,0.0,0.0,0.0,0.0,0.0,0.0
635,990,17,145,0.0,0.0,0.0,0.0,0.0,0.0
636,1024,18,35,0.0,0.0,0.0,0.0,0.0,0.0
637,1025,18,36,0.0,0.0,0.0,0.0,0.0,0.0
638,1026,18,37,0.0,0.0,0.0,0.0,0.0,0.0
639,1027,18,38,0.0,0.0,0.0,0.0,0.0,0.0
640,1028,18,39,0.0,0.0,0.0,0.0,0.0,0.0
641,1029,18,40,0.0,0.0,0.0,0.0,0.0,0.0
642,1030,18,41,0.0,0.0,0.0,0.0,0.0,0.0
643,1031,18,42,0.0,0.0,0.0,0.0,0.0,0.0
644,1032,18,43,0.0,0.0,0.0,0.0,0.0,0.0
645,1033,18,44,0.0,0.0,0.0,0.0,0.0,0.0
646,1034,18,45,0.0,0.0,0.0,0.0,0.0,0.0
647,1035,18,46,0.0,0.0,0.0,0.0,0.0,0.0
648,1036,18,47,0.0,0.0,0.0,0.0,0.0,0.0
649,1037,18,48,0.0,0.0,0.0,0.0,0.0,0.0
650,1038,18,49,0.0,0.0,0.0,0.0,0.0,0.0
651,1039,18,50,0.0,0.0,0.0,0.0,0.0,0.0
652,1040,18,51,0.0,0.0,0.0,0.0,0.0,0.0
653,1041,18,52,0.0,0.0,0.0,0.0,0.0,0.0
654,1042,18,53,0.0,0.0,0.0,0.0,0.0,0.0
655,1043,18,54,0.0,0.0,0.0,0.0,0.0,0.0
656,1044,18,55,0.0,0.0,0.0,0.0,0.0,0.0
657,1045,18,56,0.0,0.0,0.0,0.0,0.0,0.0
658,1046,18,57,0.0,0.0,0.0,0.0,0.0,0.0
659,1047,18,58,0.0,0.0,0.0,0.0,0.0,0.0
660,1048,18,65,0.0,0.0,0.0,0.0,0.0,0.0
661,1049,18,66,0.0,0.0,0.0,0.0,0.0,0.0
662,1050,18,67,0.0,0.0,0.0,0.0,0.0,0.0
663,1051,18,68,0.0,1.0,0.0,0.0,0.0,0.0
664,1052,18,69,0.0,1.0,0.0,0.0,0.0,0.0
665,1053,18,70,0.0,1.0,1.0,0.0,0.0,1.0
666,1054,18,71,0.0,1.0,1.0,0.0,0.0,1.0
667,1055,18,74,0.0,1.0,1.0,0.0,0.0,1.0
668,1056,18,76,0.0,1.0,0.0,0.0,0.0,0.0
669,1057,18,78,0.0,0.0,0.0,0.0,0.0,0.0
670,1058,18,79,0.0,0.0,0.0,0.0,0.0,0.0
671,1059,18,80,0.0,0.0,0.0,0.0,0.0,0.0
672,1060,18,92,0.0,0.0,0.0,0.0,0.0,0.0
673,1061,18,93,0.0,0.0,0.0,0.0,0.0,0.0
674,1062,18,94,0.0,0.0,0.0,0.0,0.0,0.0
675,1063,18,95,0.0,0.0,0.0,0.0,0.0,0.0
676,1064,18,96,0.0,0.0,0.0,0.0,0.0,0.0
677,1065,18,97,0.0,0.0,0.0,0.0,0.0,0.0
678,1066,18,98,0.0,0.0,0.0,0.0,0.0,0.0
679,1067,18,99,0.0,0.0,0.0,0.0,0.0,0.0
680,1068,18,100,0.0,0.0,0.0,0.0,0.0,0.0
681,1069,18,101,0.0,0.0,0.0,0.0,0.0,0.0
682,1070,18,107,0.0,0.0,0.0,0.0,0.0,0.0
683,1071,18,108,0.0,0.0,0.0,0.0,0.0,0.0
684,1072,18,109,0.0,0.0,0.0,0.0,0.0,0.0
685,1073,18,110,0.0,0.0,0.0,0.0,0.0,0.0
686,1074,18,111,0.0,0.0,0.0,0.0,0.0,0.0
687,1075,18,112,0.0,0.0,0.0,0.0,0.0,0.0
688,1076,18,113,0.0,0.0,0.0,0.0,0.0,0.0
689,1077,18,114,0.0,0.0,0.0,0.0,0.0,0.0
690,1078,18,115,0.0,0.0,0.0,0.0,0.0,0.0
691,1079,18,131,0.0,0.0,0.0,0.0,0.0,0.0
692,1080,18,132,0.0,0.0,0.0,0.0,0.0,0.0
693,1081,18,133,0.0,0.0,0.0,0.0,0.0,0.0
694,1082,18,134,0.0,0.0,0.0,0.0,0.0,0.0
695,1083,18,135,0.0,0.0,0.0,0.0,0.0,0.0
696,1084,18,136,0.0,0.0,0.0,0.0,0.0,0.0
697,1085,18,137,0.0,0.0,0.0,0.0,0.0,0.0
698,1086,18,138,0.0,0.0,0.0,0.0,0.0,0.0
699,1087,18,139,0.0,0.0,0.0,0.0,0.0,0.0
700,1088,18,140,0.0,0.0,0.0,0.0,0.0,0.0
701,1089,18,141,0.0,0.0,0.0,0.0,0.0,0.0
702,1090,18,142,0.0,0.0,0.0,0.0,0.0,0.0
703,1091,18,143,0.0,0.0,0.0,0.0,0.0,0.0
704,1092,18,144,0.0,0.0,0.0,0.0,0.0,0.0
705,1093,18,145,0.0,0.0,0.0,0.0,0.0,0.0
706,1127,19,35,0.0,0.0,0.0,0.0,0.0,0.0
707,1128,19,36,0.0,0.0,0.0,0.0,0.0,0.0
708,1129,19,37,0.0,0.0,0.0,0.0,0.0,0.0
709,1130,19,38,0.0,0.0,0.0,0.0,0.0,0.0
710,1131,19,39,0.0,0.0,0.0,0.0,0.0,0.0
711,1132,19,40,0.0,0.0,0.0,0.0,0.0,0.0
712,1133,19,41,0.0,0.0,0.0,0.0,0.0,0.0
713,1134,19,42,0.0,0.0,0.0,0.0,0.0,0.0
714,1135,19,43,0.0,0.0,0.0,0.0,0.0,0.0
715,1136,19,44,0.0,0.0,0.0,0.0,0.0,0.0
716,1137,19,45,0.0,0.0,0.0,0.0,0.0,0.0
717,1138,19,46,0.0,0.0,0.0,0.0,0.0,0.0
718,1139,19,47,0.0,0.0,0.0,0.0,0.0,0.0
719,1140,19,48,0.0,0.0,0.0,0.0,0.0,0.0
720,1141,19,49,0.0,0.0,0.0,0.0,0.0,0.0
721,1142,19,50,0.0,0.0,0.0,0.0,0.0,0.0
722,1143,19,51,0.0,0.0,0.0,0.0,0.0,0.0
723,1144,19,52,0.0,0.0,0.0,0.0,0.0,0.0
724,1145,19,53,0.0,0.0,0.0,0.0,0.0,0.0
725,1146,19,54,0.0,0.0,0.0,0.0,0.0,0.0
726,1147,19,55,0.0,0.0,0.0,0.0,0.0,0.0
727,1148,19,56,0.0,0.0,0.0,0.0,0.0,0.0
728,1149,19,57,0.0,0.0,0.0,0.0,0.0,0.0
729,1150,19,58,0.0,0.0,0.0,0.0,0.0,0.0
730,1151,19,59,0.0,0.0,0.0,0.0,0.0,0.0
731,1152,19,60,0.0,0.0,0.0,0.0,0.0,0.0
732,1153,19,65,0.0,0.0,0.0,0.0,0.0,0.0
733,1154,19,66,0.0,0.0,0.0,0.0,0.0,0.0
734,1155,19,67,0.0,0.0,0.0,0.0,0.0,0.0
735,1156,19,68,0.0,1.0,0.0,0.0,0.0,0.0
736,1157,19,69,0.0,1.0,0.0,0.0,0.0,0.0
737,1158,19,70,0.0,1.0,1.0,0.0,0.0,1.0
738,1159,19,71,0.0,1.0,1.0,0.0,0.0,1.0
739,1160,19,72,0.0,1.0,1.0,0.0,0.0,1.0
740,1161,19,74,0.0,1.0,1.0,0.0,0.0,1.0
741,1162,19,75,0.0,1.0,1.0,0.0,0.0,0.0
742,1163,19,79,0.0,0.0,0.0,0.0,0.0,0.0
743,1164,19,80,0.0,0.0,0.0,0.0,0.0,0.0
744,1165,19,94,0.0,0.0,0.0,0.0,0.0,0.0
745,1166,19,95,0.0,0.0,0.0,0.0,0.0,0.0
746,1167,19,96,0.0,0.0,0.0,0.0,0.0,0.0
747,1168,19,97,0.0,0.0,0.0,0.0,0.0,0.0
748,1169,19,98,0.0,0.0,0.0,0.0,0.0,0.0
749,1170,19,99,0.0,0.0,0.0,0.0,0.0,0.0
750,1171,19,100,0.0,0.0,0.0,0.0,0.0,0.0
751,1172,19,101,0.0,0.0,0.0,0.0,0.0,0.0
752,1173,19,109,0.0,0.0,0.0,0.0,0.0,0.0
753,1174,19,110,0.0,0.0,0.0,0.0,0.0,0.0
754,1175,19,111,0.0,0.0,0.0,0.0,0.0,0.0
755,1176,19,112,0.0,0.0,0.0,0.0,0.0,0.0
756,1177,19,113,0.0,0.0,0.0,0.0,0.0,0.0
757,1178,19,114,0.0,0.0,0.0,0.0,0.0,0.0
758,1179,19,115,0.0,0.0,0.0,0.0,0.0,0.0
759,1180,19,116,0.0,0.0,0.0,0.0,0.0,0.0
760,1181,19,133,0.0,0.0,0.0,0.0,0.0,0.0
761,1182,19,134,0.0,0.0,0.0,0.0,0.0,0.0
762,1183,19,135,0.0,0.0,0.0,0.0,0.0,0.0
763,1184,19,136,0.0,0.0,0.0,0.0,0.0,0.0
764,1185,19,137,0.0,0.0,0.0,0.0,0.0,0.0
765,1186,19,138,0.0,0.0,0.0,0.0,0.0,0.0
766,1187,19,139,0.0,0.0,0.0,0.0,0.0,0.0
767,1188,19,140,0.0,0.0,0.0,0.0,0.0,0.0
768,1189,19,141,0.0,0.0,0.0,0.0,0.0,0.0
769,1190,19,142,0.0,0.0,0.0,0.0,0.0,0.0
770,1191,19,143,0.0,0.0,0.0,0.0,0.0,0.0
771,1192,19,144,0.0,0.0,0.0,0.0,0.0,0.0
772,1193,19,145,0.0,0.0,0.0,0.0,0.0,0.0
773,1194,19,146,0.0,0.0,0.0,0.0,0.0,0.0
774,1228,20,35,0.0,0.0,0.0,0.0,0.0,0.0
775,1229,20,36,0.0,0.0,0.0,0.0,0.0,0.0
776,1230,20,37,0.0,0.0,0.0,0.0,0.0,0.0
777,1231,20,38,0.0,0.0,0.0,0.0,0.0,0.0
778,1232,20,39,0.0,0.0,0.0,0.0,0.0,0.0
779,1233,20,40,0.0,0.0,0.0,0.0,0.0,0.0
780,1234,20,41,0.0,0.0,0.0,0.0,0.0,0.0
781,1235,20,42,0.0,0.0,0.0,0.0,0.0,0.0
782,1236,20,43,0.0,0.0,0.0,0.0,0.0,0.0
783,1237,20,44,0.0,0.0,0.0,0.0,0.0,0.0
784,1238,20,45,0.0,0.0,0.0,0.0,0.0,0.0
785,1239,20,46,0.0,0.0,0.0,0.0,0.0,0.0
786,1240,20,47,0.0,0.0,0.0,0.0,0.0,0.0
787,1241,20,48,0.0,0.0,0.0,0.0,0.0,0.0
788,1242,20,49,0.0,0.0,0.0,0.0,0.0,0.0
789,1243,20,50,0.0,0.0,0.0,0.0,0.0,0.0
790,1244,20,51,0.0,0.0,0.0,0.0,0.0,0.0
791,1245,20,52,0.0,0.0,0.0,0.0,0.0,0.0
792,1246,20,53,0.0,0.0,0.0,0.0,0.0,0.0
793,1247,20,54,0.0,0.0,0.0,0.0,0.0,0.0
794,1248,20,55,0.0,0.0,0.0,0.0,0.0,0.0
795,1249,20,56,0.0,0.0,0.0,0.0,0.0,0.0
796,1250,20,57,0.0,0.0,0.0,0.0,0.0,0.0
797,1251,20,58,0.0,0.0,0.0,0.0,0.0,0.0
798,1252,20,59,0.0,0.0,0.0,0.0,0.0,0.0
799,1253,20,60,0.0,0.0,0.0,0.0,0.0,0.0
800,1254,20,61,0.0,0.0,0.0,0.0,0.0,0.0
801,1255,20,62,0.0,0.0,0.0,0.0,0.0,0.0
802,1256,20,66,0.0,0.0,0.0,0.0,0.0,0.0
803,1257,20,67,0.0,0.0,0.0,0.0,0.0,0.0
804,1258,20,68,0.0,0.0,0.0,0.0,0.0,0.0
805,1259,20,69,0.0,1.0,0.0,0.0,0.0,0.0
806,1260,20,70,0.0,1.0,0.0,0.0,0.0,1.0
807,1261,20,71,0.0,1.0,1.0,1.0,0.0,1.0
808,1262,20,74,0.0,1.0,1.0,0.0,0.0,1.0
809,1263,20,75,0.0,1.0,1.0,0.0,0.0,1.0
810,1264,20,76,0.0,1.0,0.0,0.0,0.0,0.0
811,1265,20,77,0.0,1.0,0.0,0.0,0.0,0.0
812,1266,20,80,0.0,0.0,0.0,0.0,0.0,0.0
813,1267,20,97,0.0,0.0,0.0,0.0,0.0,0.0
814,1268,20,98,0.0,0.0,0.0,0.0,0.0,0.0
815,1269,20,99,0.0,0.0,0.0,0.0,0.0,0.0
816,1270,20,100,0.0,0.0,0.0,0.0,0.0,0.0
817,1271,20,101,0.0,0.0,0.0,0.0,0.0,0.0
818,1272,20,102,0.0,0.0,0.0,0.0,0.0,0.0
819,1273,20,110,0.0,0.0,0.0,0.0,0.0,0.0
820,1274,20,111,0.0,0.0,0.0,0.0,0.0,0.0
821,1275,20,112,0.0,0.0,0.0,0.0,0.0,0.0
822,1276,20,113,0.0,0.0,0.0,0.0,0.0,0.0
823,1277,20,114,0.0,0.0,0.0,0.0,0.0,0.0
824,1278,20,115,0.0,0.0,0.0,0.0,0.0,0.0
825,1279,20,116,0.0,0.0,0.0,0.0,0.0,0.0
826,1280,20,117,0.0,0.0,0.0,0.0,0.0,0.0
827,1281,20,118,0.0,0.0,0.0,0.0,0.0,0.0
828,1282,20,133,0.0,0.0,0.0,0.0,0.0,0.0
829,1283,20,134,0.0,0.0,0.0,0.0,0.0,0.0
830,1284,20,135,0.0,0.0,0.0,0.0,0.0,0.0
831,1285,20,136,0.0,0.0,0.0,0.0,0.0,0.0
832,1286,20,137,0.0,0.0,0.0,0.0,0.0,0.0
833,1287,20,138,0.0,0.0,0.0,0.0,0.0,0.0
834,1288,20,139,0.0,0.0,0.0,0.0,0.0,0.0
835,1289,20,140,0.0,0.0,0.0,0.0,0.0,0.0
836,1290,20,141,0.0,0.0,0.0,0.0,0.0,0.0
837,1291,20,142,0.0,0.0,0.0,0.0,0.0,0.0
838,1292,20,143,0.0,0.0,0.0,0.0,0.0,0.0
839,1293,20,144,0.0,0.0,0.0,0.0,0.0,0.0
840,1294,20,145,0.0,0.0,0.0,0.0,0.0,0.0
841,1295,20,146,0.0,0.0,0.0,0.0,0.0,0.0
842,1296,20,147,0.0,0.0,0.0,0.0,0.0,0.0
843,1297,20,148,0.0,0.0,0.0,0.0,0.0,0.0
844,1330,21,35,0.0,0.0,0.0,0.0,0.0,0.0
845,1331,21,36,0.0,0.0,0.0,0.0,0.0,0.0
846,1332,21,37,0.0,0.0,0.0,0.0,0.0,0.0
847,1333,21,38,0.0,0.0,0.0,0.0,0.0,0.0
848,1334,21,39,0.0,0.0,0.0,0.0,0.0,0.0
849,1335,21,40,0.0,0.0,0.0,0.0,0.0,0.0
850,1336,21,41,0.0,0.0,0.0,0.0,0.0,0.0
851,1337,21,42,0.0,0.0,0.0,0.0,0.0,0.0
852,1338,21,43,0.0,0.0,0.0,0.0,0.0,0.0
853,1339,21,44,0.0,0.0,0.0,0.0,0.0,0.0
854,1340,21,45,0.0,0.0,0.0,0.0,0.0,0.0
855,1341,21,46,0.0,0.0,0.0,0.0,0.0,0.0
856,1342,21,47,0.0,0.0,0.0,0.0,0.0,0.0
857,1343,21,48,0.0,0.0,0.0,0.0,0.0,0.0
858,1344,21,49,0.0,0.0,0.0,0.0,0.0,0.0
859,1345,21,50,0.0,0.0,0.0,0.0,0.0,0.0
860,1346,21,51,0.0,0.0,0.0,0.0,0.0,0.0
861,1347,21,52,0.0,0.0,0.0,0.0,0.0,0.0
862,1348,21,53,0.0,0.0,0.0,0.0,0.0,0.0
