TIME,WELL_NAME,MASS_KG
2192,299-W12-3,6.229405428
2223,299-W12-3,5.896687263
2251,299-W12-3,5.443028737
2282,299-W12-3,5.890263035
2312,299-W12-3,5.563666629
2343,299-W12-3,5.828174109
2373,299-W12-3,5.438874086
2404,299-W12-3,4.675516443
2435,299-W12-3,6.069013934
2465,299-W12-3,5.773220811
2496,299-W12-3,6.091578331
2526,299-W12-3,5.905926046
2557,299-W12-3,6.102325162
2588,299-W12-3,5.865077355
2616,299-W12-3,5.405420245
2647,299-W12-3,5.920795279
2677,299-W12-3,5.695502238
2708,299-W12-3,5.840445907
2738,299-W12-3,5.499973678
2769,299-W12-3,5.646929348
2800,299-W12-3,5.265706507
2830,299-W12-3,5.114548241
2861,299-W12-3,5.534754777
2891,299-W12-3,5.444121342
2922,299-W12-3,5.643408034
2953,299-W12-3,5.487651704
2981,299-W12-3,1.177405861
3012,299-W12-3,4.406106574
3042,299-W12-3,5.790154463
3073,299-W12-3,5.872571119
3103,299-W12-3,5.625784901
3134,299-W12-3,5.762666227
3165,299-W12-3,5.623405846
3195,299-W12-3,4.737470908
3226,299-W12-3,5.504326156
3256,299-W12-3,5.364395292
3287,299-W12-3,5.570340985
3318,299-W12-3,5.571548209
3347,299-W12-3,5.219810661
3378,299-W12-3,5.587194416
3408,299-W12-3,5.413473764
3439,299-W12-3,5.599607271
3469,299-W12-3,5.42358175
3500,299-W12-3,5.608158028
3531,299-W12-3,5.611171025
3561,299-W12-3,5.432348035
3592,299-W12-3,5.567355394
3622,299-W12-3,5.306262498
3653,299-W12-3,5.369686067
3684,299-W12-3,5.236207559
3712,299-W12-3,4.615445532
3743,299-W12-3,4.992851147
3773,299-W12-3,4.725684729
3804,299-W12-3,4.787590235
3834,299-W12-3,4.552915009
3865,299-W12-3,4.633279883
3896,299-W12-3,4.570975618
3926,299-W12-3,4.372250553
3957,299-W12-3,4.472206909
3987,299-W12-3,4.290538879
4018,299-W12-3,4.402421349
4049,299-W12-3,4.378385145
4077,299-W12-3,3.939927926
4108,299-W12-3,4.35218473
4138,299-W12-3,4.207057522
4169,299-W12-3,4.347017338
4199,299-W12-3,4.209867568
4230,299-W12-3,4.356378827
4261,299-W12-3,4.365106897
4291,299-W12-3,4.234387561
4322,299-W12-3,4.387360214
4352,299-W12-3,4.257804763
4383,299-W12-3,4.412130339
4414,299-W12-3,4.424363463
4442,299-W12-3,4.00624899
4473,299-W12-3,4.446041294
4503,299-W12-3,4.312772056
4534,299-W12-3,4.466560837
4564,299-W12-3,4.331835717
4595,299-W12-3,4.485545886
4626,299-W12-3,4.49474486
4656,299-W12-3,4.358273466
5022,299-W12-3,53.62011654
5387,299-W12-3,53.49086275
5752,299-W12-3,52.01241849
6117,299-W12-3,49.35359985
6483,299-W12-3,46.02448856
6848,299-W12-3,42.03664813
7213,299-W12-3,38.09101907
7578,299-W12-3,34.28482722
7944,299-W12-3,30.83987282
8309,299-W12-3,27.57921725
9447.8418,299-W12-3,0
10025.8174,299-W12-3,0
10609.5723,299-W12-3,0
11199.165,299-W12-3,0
11794.6533,299-W12-3,0
12396.0967,299-W12-3,0
13003.5547,299-W12-3,0
13617.0869,299-W12-3,0
14236.7549,299-W12-3,0
14862.6191,299-W12-3,0
15494.7422,299-W12-3,0
16133.1865,299-W12-3,0
16778.0156,299-W12-3,0
17429.293,299-W12-3,0
18087.082,299-W12-3,0
18751.4492,299-W12-3,0
19422.4609,299-W12-3,0
20100.1816,299-W12-3,0
20784.6797,299-W12-3,0
21476.0234,299-W12-3,0
22174.2813,299-W12-3,0
22879.5215,299-W12-3,0
23591.8145,299-W12-3,0
24311.2305,299-W12-3,0
25037.8398,299-W12-3,0
25771.7148,299-W12-3,0
26512.9297,299-W12-3,0
27261.5566,299-W12-3,0
28017.6699,299-W12-3,0
28781.3438,299-W12-3,0
29552.6543,299-W12-3,0
30331.6777,299-W12-3,0
31118.4922,299-W12-3,0
31913.1738,299-W12-3,0
32715.8027,299-W12-3,0
33526.457,299-W12-3,0
34345.2188,299-W12-3,0
35172.168,299-W12-3,0
36007.3867,299-W12-3,0
36850.957,299-W12-3,0
37702.9648,299-W12-3,0
38563.4922,299-W12-3,0
39432.625,299-W12-3,0
40310.4492,299-W12-3,0
41197.0508,299-W12-3,0
42092.5195,299-W12-3,0
42996.9414,299-W12-3,0
43910.4063,299-W12-3,0
44833,299-W12-3,0
31,299-W12-4,13.96137498
59,299-W12-4,10.95525217
90,299-W12-4,14.10839463
120,299-W12-4,12.72264676
151,299-W12-4,12.73843962
181,299-W12-4,12.68677119
212,299-W12-4,13.95768523
243,299-W12-4,13.47924371
273,299-W12-4,13.4359133
304,299-W12-4,13.49902108
334,299-W12-4,11.63767853
365,299-W12-4,10.94714806
396,299-W12-4,8.0715921
425,299-W12-4,8.910373612
456,299-W12-4,7.161434658
486,299-W12-4,0.161606886
517,299-W12-4,0.011891438
547,299-W12-4,0
578,299-W12-4,5.847475295
609,299-W12-4,6.066944922
639,299-W12-4,9.997589669
670,299-W12-4,6.916093749
700,299-W12-4,9.743791119
731,299-W12-4,12.45555316
762,299-W12-4,8.961107457
790,299-W12-4,8.221096916
821,299-W12-4,6.966894703
851,299-W12-4,5.987666817
882,299-W12-4,8.932344285
912,299-W12-4,9.31504669
943,299-W12-4,13.43348783
974,299-W12-4,7.516148741
1004,299-W12-4,15.0150857
1035,299-W12-4,15.36999643
1065,299-W12-4,15.04732344
1096,299-W12-4,15.48537832
1127,299-W12-4,15.63371064
1155,299-W12-4,14.37125304
1186,299-W12-4,14.08019511
1216,299-W12-4,15.4834491
1247,299-W12-4,16.1906736
1277,299-W12-4,11.79647662
1308,299-W12-4,16.02188967
1339,299-W12-4,15.96606072
1369,299-W12-4,13.36688019
1400,299-W12-4,16.26813589
1430,299-W12-4,15.96172856
1461,299-W12-4,15.93801534
1492,299-W12-4,15.50433881
1520,299-W12-4,12.87768231
1551,299-W12-4,15.74497431
1581,299-W12-4,13.71964891
1612,299-W12-4,15.54684829
1642,299-W12-4,14.03893222
1673,299-W12-4,16.00226147
1704,299-W12-4,14.6954378
1734,299-W12-4,13.98393828
1765,299-W12-4,11.74531715
1795,299-W12-4,13.75422607
1826,299-W12-4,15.95394213
1857,299-W12-4,16.20865593
1886,299-W12-4,15.09072475
1917,299-W12-4,15.54632074
1947,299-W12-4,14.40511641
1978,299-W12-4,14.40672924
2008,299-W12-4,14.31784863
2039,299-W12-4,14.79371782
2070,299-W12-4,14.80093756
2100,299-W12-4,14.26787231
2131,299-W12-4,14.77975368
2161,299-W12-4,14.35239114
2192,299-W12-4,14.692493
2223,299-W12-4,14.71962167
2251,299-W12-4,13.22427704
2282,299-W12-4,14.44441195
2312,299-W12-4,13.61101199
2343,299-W12-4,14.31486774
2373,299-W12-4,13.63116278
2404,299-W12-4,11.45417264
2435,299-W12-4,13.40616776
2465,299-W12-4,13.37642401
2496,299-W12-4,14.06794604
2526,299-W12-4,13.53754306
2557,299-W12-4,13.937542
2588,299-W12-4,13.23930047
2616,299-W12-4,12.42771463
2647,299-W12-4,13.73331428
2677,299-W12-4,13.16952179
2708,299-W12-4,13.44031086
2738,299-W12-4,12.92281989
2769,299-W12-4,13.41106194
2800,299-W12-4,12.41128289
2830,299-W12-4,12.07747862
2861,299-W12-4,13.05654398
2891,299-W12-4,12.72847799
2922,299-W12-4,13.08510464
2953,299-W12-4,12.79642351
2981,299-W12-4,11.024809
3012,299-W12-4,12.15787123
3042,299-W12-4,12.5794497
3073,299-W12-4,13.13871379
3103,299-W12-4,12.85694074
3134,299-W12-4,13.14303047
3165,299-W12-4,13.07905025
3195,299-W12-4,11.20925639
3226,299-W12-4,13.06430723
3256,299-W12-4,12.61038901
3287,299-W12-4,13.06801946
3318,299-W12-4,12.50989795
3347,299-W12-4,11.67261798
3378,299-W12-4,12.44073235
3408,299-W12-4,12.00007252
3439,299-W12-4,12.35607603
3469,299-W12-4,11.91201761
3500,299-W12-4,12.25949614
3531,299-W12-4,12.20703704
3561,299-W12-4,11.76196536
3592,299-W12-4,11.85149622
3622,299-W12-4,10.89515162
3653,299-W12-4,10.59705874
3684,299-W12-4,9.970660819
3712,299-W12-4,8.616385972
3743,299-W12-4,9.265010721
3773,299-W12-4,8.750208068
3804,299-W12-4,8.812114585
3834,299-W12-4,8.309575476
3865,299-W12-4,8.391351618
3896,299-W12-4,8.215628746
3926,299-W12-4,7.803772501
3957,299-W12-4,7.93531905
3987,299-W12-4,7.568988676
4018,299-W12-4,7.724985281
4049,299-W12-4,7.638886875
4077,299-W12-4,6.831730853
4108,299-W12-4,7.498641002
4138,299-W12-4,7.193719918
4169,299-W12-4,7.371679707
4199,299-W12-4,7.074811505
4230,299-W12-4,7.250929103
4261,299-W12-4,7.19331992
4291,299-W12-4,6.909367599
4322,299-W12-4,7.084354481
4352,299-W12-4,6.826723181
4383,299-W12-4,7.040113566
4414,299-W12-4,6.994834098
4442,299-W12-4,6.265319483
4473,299-W12-4,6.873954993
4503,299-W12-4,6.586291343
4534,299-W12-4,6.737714103
4564,299-W12-4,6.454651481
4595,299-W12-4,6.603676488
4626,299-W12-4,6.537321392
4656,299-W12-4,6.26444908
5022,299-W12-4,74.22127768
5387,299-W12-4,67.02554937
5752,299-W12-4,60.18238008
6117,299-W12-4,54.3102596
6483,299-W12-4,49.38042678
6848,299-W12-4,44.82176463
7213,299-W12-4,40.95221364
7578,299-W12-4,37.56794725
7944,299-W12-4,34.61183438
8309,299-W12-4,31.80092192
9447.8418,299-W12-4,0
10025.8174,299-W12-4,0
10609.5723,299-W12-4,0
11199.165,299-W12-4,0
11794.6533,299-W12-4,0
12396.0967,299-W12-4,0
13003.5547,299-W12-4,0
13617.0869,299-W12-4,0
14236.7549,299-W12-4,0
14862.6191,299-W12-4,0
15494.7422,299-W12-4,0
16133.1865,299-W12-4,0
16778.0156,299-W12-4,0
17429.293,299-W12-4,0
18087.082,299-W12-4,0
18751.4492,299-W12-4,0
19422.4609,299-W12-4,0
20100.1816,299-W12-4,0
20784.6797,299-W12-4,0
21476.0234,299-W12-4,0
22174.2813,299-W12-4,0
22879.5215,299-W12-4,0
23591.8145,299-W12-4,0
24311.2305,299-W12-4,0
25037.8398,299-W12-4,0
25771.7148,299-W12-4,0
26512.9297,299-W12-4,0
27261.5566,299-W12-4,0
28017.6699,299-W12-4,0
28781.3438,299-W12-4,0
29552.6543,299-W12-4,0
30331.6777,299-W12-4,0
31118.4922,299-W12-4,0
31913.1738,299-W12-4,0
32715.8027,299-W12-4,0
33526.457,299-W12-4,0
34345.2188,299-W12-4,0
35172.168,299-W12-4,0
36007.3867,299-W12-4,0
36850.957,299-W12-4,0
37702.9648,299-W12-4,0
38563.4922,299-W12-4,0
39432.625,299-W12-4,0
40310.4492,299-W12-4,0
41197.0508,299-W12-4,0
42092.5195,299-W12-4,0
42996.9414,299-W12-4,0
43910.4063,299-W12-4,0
44833,299-W12-4,0
31,299-W14-22,3.531065259
59,299-W14-22,3.400724554
90,299-W14-22,4.779949338
120,299-W14-22,3.457239006
151,299-W14-22,4.205120661
181,299-W14-22,4.732526515
212,299-W14-22,5.623503647
243,299-W14-22,5.448929143
273,299-W14-22,5.234134
304,299-W14-22,6.190387979
334,299-W14-22,6.142490719
365,299-W14-22,5.929261545
396,299-W14-22,2.611797586
425,299-W14-22,3.174417008
456,299-W14-22,2.624397114
486,299-W14-22,0.118462839
517,299-W14-22,0.005432389
547,299-W14-22,0
578,299-W14-22,2.22560256
609,299-W14-22,2.656961021
639,299-W14-22,4.775050388
670,299-W14-22,2.713147554
700,299-W14-22,4.963807655
731,299-W14-22,6.80860014
762,299-W14-22,6.054524515
790,299-W14-22,4.665378506
821,299-W14-22,3.776370409
851,299-W14-22,3.287723813
882,299-W14-22,5.31134317
912,299-W14-22,6.053558074
943,299-W14-22,7.089448451
974,299-W14-22,1.111711427
1004,299-W14-22,6.860617041
1035,299-W14-22,7.140111929
1065,299-W14-22,7.915837491
1096,299-W14-22,8.664186269
1127,299-W14-22,8.653751879
1155,299-W14-22,8.029120878
1186,299-W14-22,7.645428021
1216,299-W14-22,7.492152041
1247,299-W14-22,8.857008321
1277,299-W14-22,8.69674405
1308,299-W14-22,5.236873687
1339,299-W14-22,7.872903879
1369,299-W14-22,7.074762112
1400,299-W14-22,8.040844346
1430,299-W14-22,8.97645717
1461,299-W14-22,7.154517025
1492,299-W14-22,7.083052939
1520,299-W14-22,7.621246131
1551,299-W14-22,9.779988724
1581,299-W14-22,6.899520454
1612,299-W14-22,8.302746588
1642,299-W14-22,7.284765699
1673,299-W14-22,9.389216861
1704,299-W14-22,7.655834722
1734,299-W14-22,7.695431809
1765,299-W14-22,7.161555231
1795,299-W14-22,8.277598414
1826,299-W14-22,9.575294596
1857,299-W14-22,9.757188892
1886,299-W14-22,9.142733508
1917,299-W14-22,9.513739076
1947,299-W14-22,8.905800863
1978,299-W14-22,8.779467505
2008,299-W14-22,8.854839823
2039,299-W14-22,9.150656066
2070,299-W14-22,9.183593707
2100,299-W14-22,8.883661519
2131,299-W14-22,9.006406971
2161,299-W14-22,8.917648664
2192,299-W14-22,9.15445183
2223,299-W14-22,9.229987027
2251,299-W14-22,8.298558677
2282,299-W14-22,9.064674569
2312,299-W14-22,8.509182339
2343,299-W14-22,9.140580515
2373,299-W14-22,8.562946264
2404,299-W14-22,6.754294965
2435,299-W14-22,8.284395341
2465,299-W14-22,8.420712628
2496,299-W14-22,8.94624335
2526,299-W14-22,8.66823128
2557,299-W14-22,8.964407744
2588,299-W14-22,8.409570149
2616,299-W14-22,8.058344501
2647,299-W14-22,8.784763342
2677,299-W14-22,8.604548754
2708,299-W14-22,8.773030096
2738,299-W14-22,8.300744073
2769,299-W14-22,8.783684232
2800,299-W14-22,7.96135629
2830,299-W14-22,7.748244907
2861,299-W14-22,8.535804338
2891,299-W14-22,8.387873441
2922,299-W14-22,8.586403762
2953,299-W14-22,8.208692876
2981,299-W14-22,6.981295916
3012,299-W14-22,7.727957391
3042,299-W14-22,7.949719385
3073,299-W14-22,8.23872746
3103,299-W14-22,7.927948801
3134,299-W14-22,8.070314011
3165,299-W14-22,8.011777996
3195,299-W14-22,6.546501643
3226,299-W14-22,8.09803204
3256,299-W14-22,7.857925608
3287,299-W14-22,8.111050974
3318,299-W14-22,8.421622435
3347,299-W14-22,7.857210713
3378,299-W14-22,8.37574181
3408,299-W14-22,8.081751367
3439,299-W14-22,8.326472738
3469,299-W14-22,8.03359411
3500,299-W14-22,8.276216175
3531,299-W14-22,8.250310114
3561,299-W14-22,7.959291274
3592,299-W14-22,8.425698159
3622,299-W14-22,8.216103579
3653,299-W14-22,8.472297975
3684,299-W14-22,8.384976887
3712,299-W14-22,7.827537352
3743,299-W14-22,8.63742713
3773,299-W14-22,8.297194887
3804,299-W14-22,8.614236077
3834,299-W14-22,8.258382724
3865,299-W14-22,8.449599019
3896,299-W14-22,8.355821826
3926,299-W14-22,7.991871223
3957,299-W14-22,8.160982808
3987,299-W14-22,7.799708721
4018,299-W14-22,7.960262814
4049,299-W14-22,7.858776313
4077,299-W14-22,7.013296975
4108,299-W14-22,7.682674226
4138,299-W14-22,7.352556267
4169,299-W14-22,7.514746213
4199,299-W14-22,7.191522958
4230,299-W14-22,7.358054573
4261,299-W14-22,7.283867136
4291,299-W14-22,6.976393313
4322,299-W14-22,7.135340473
4352,299-W14-22,6.832985526
4383,299-W14-22,6.986728722
4414,299-W14-22,6.911294637
4442,299-W14-22,6.177706958
4473,299-W14-22,6.769980611
4503,299-W14-22,6.481105392
4534,299-W14-22,6.625101584
4564,299-W14-22,6.341735149
4595,299-W14-22,6.482254399
4626,299-W14-22,6.410662635
4656,299-W14-22,6.136378091
5022,299-W14-22,70.23837239
5387,299-W14-22,61.52411108
5752,299-W14-22,54.54392031
6117,299-W14-22,48.74500494
6483,299-W14-22,43.95099983
6848,299-W14-22,39.5917959
7213,299-W14-22,35.87898099
7578,299-W14-22,32.58183037
7944,299-W14-22,29.70174902
8309,299-W14-22,26.94670962
9447.8418,299-W14-22,0
10025.8174,299-W14-22,0
10609.5723,299-W14-22,0
11199.165,299-W14-22,0
11794.6533,299-W14-22,0
12396.0967,299-W14-22,0
13003.5547,299-W14-22,0
13617.0869,299-W14-22,0
14236.7549,299-W14-22,0
14862.6191,299-W14-22,0
15494.7422,299-W14-22,0
16133.1865,299-W14-22,0
16778.0156,299-W14-22,0
17429.293,299-W14-22,0
18087.082,299-W14-22,0
18751.4492,299-W14-22,0
19422.4609,299-W14-22,0
20100.1816,299-W14-22,0
20784.6797,299-W14-22,0
21476.0234,299-W14-22,0
22174.2813,299-W14-22,0
22879.5215,299-W14-22,0
23591.8145,299-W14-22,0
24311.2305,299-W14-22,0
25037.8398,299-W14-22,0
25771.7148,299-W14-22,0
26512.9297,299-W14-22,0
27261.5566,299-W14-22,0
28017.6699,299-W14-22,0
28781.3438,299-W14-22,0
29552.6543,299-W14-22,0
30331.6777,299-W14-22,0
31118.4922,299-W14-22,0
31913.1738,299-W14-22,0
32715.8027,299-W14-22,0
33526.457,299-W14-22,0
34345.2188,299-W14-22,0
35172.168,299-W14-22,0
36007.3867,299-W14-22,0
36850.957,299-W14-22,0
37702.9648,299-W14-22,0
38563.4922,299-W14-22,0
39432.625,299-W14-22,0
40310.4492,299-W14-22,0
41197.0508,299-W14-22,0
42092.5195,299-W14-22,0
42996.9414,299-W14-22,0
43910.4063,299-W14-22,0
44833,299-W14-22,0
31,699-48-70,0
59,699-48-70,0
90,699-48-70,0
120,699-48-70,0
151,699-48-70,0
181,699-48-70,0
212,699-48-70,0
243,699-48-70,0
273,699-48-70,0
304,699-48-70,0
334,699-48-70,0
365,699-48-70,0
396,699-48-70,0
425,699-48-70,0
456,699-48-70,0
486,699-48-70,0
517,699-48-70,0
547,699-48-70,0
578,699-48-70,0
609,699-48-70,0
639,699-48-70,0
670,699-48-70,0
700,699-48-70,0
731,699-48-70,0
762,699-48-70,0
790,699-48-70,0
821,699-48-70,0
851,699-48-70,0
882,699-48-70,0
912,699-48-70,0
943,699-48-70,0
974,699-48-70,0
1004,699-48-70,0
1035,699-48-70,0
1065,699-48-70,0
1096,699-48-70,0
1127,699-48-70,0
1155,699-48-70,0
1186,699-48-70,0
1216,699-48-70,0
1247,699-48-70,0
1277,699-48-70,0
1308,699-48-70,0
1339,699-48-70,0
1369,699-48-70,0
1400,699-48-70,0
1430,699-48-70,0
1461,699-48-70,0
1492,699-48-70,0
1520,699-48-70,0
1551,699-48-70,0
1581,699-48-70,0
1612,699-48-70,0
1642,699-48-70,0
1673,699-48-70,0
1704,699-48-70,0
1734,699-48-70,0
1765,699-48-70,0
1795,699-48-70,0
1826,699-48-70,1.041002295
1857,699-48-70,1.107066173
1886,699-48-70,1.051167738
1917,699-48-70,1.141116722
1947,699-48-70,1.128763948
1978,699-48-70,1.141007693
2008,699-48-70,1.149574134
2039,699-48-70,1.196495772
2070,699-48-70,1.207907433
2100,699-48-70,1.16987835
2131,699-48-70,1.434330883
2161,699-48-70,1.19613912
2192,699-48-70,1.237550977
2223,699-48-70,1.248155683
2251,699-48-70,1.136643891
2282,699-48-70,1.259065558
2312,699-48-70,1.165636304
2343,699-48-70,1.272215268
2373,699-48-70,1.197947114
2404,699-48-70,1.005028459
2435,699-48-70,1.262632444
2465,699-48-70,1.206257924
2496,699-48-70,1.262075886
2526,699-48-70,1.223592016
2557,699-48-70,1.262213496
2588,699-48-70,1.204854742
2616,699-48-70,1.137225579
2647,699-48-70,0.957500321
2677,699-48-70,1.212325372
2708,699-48-70,1.2414198
2738,699-48-70,0.895269132
2769,699-48-70,1.237454131
2800,699-48-70,1.171159353
2830,699-48-70,1.116979025
2861,699-48-70,1.204200092
2891,699-48-70,1.164336879
2922,699-48-70,1.201254559
2953,699-48-70,1.164950102
2981,699-48-70,1.362933834
3012,699-48-70,1.724072718
3042,699-48-70,1.829884956
3073,699-48-70,1.814675273
3103,699-48-70,1.785158682
3134,699-48-70,1.791191055
3165,699-48-70,1.760082863
3195,699-48-70,1.483303967
3226,699-48-70,1.707789001
3256,699-48-70,1.621941323
3287,699-48-70,1.65724282
3318,699-48-70,1.682857231
3347,699-48-70,1.552350565
3378,699-48-70,1.636321115
3408,699-48-70,1.561110771
3439,699-48-70,1.590173408
3469,699-48-70,1.516788159
3500,699-48-70,1.544664857
3531,699-48-70,1.521768708
3561,699-48-70,1.451043366
3592,699-48-70,1.477608908
3622,699-48-70,1.409157201
3653,699-48-70,1.434119474
3684,699-48-70,1.410875529
3712,699-48-70,1.253605378
3743,699-48-70,1.364044768
3773,699-48-70,1.295498221
3804,699-48-70,1.312752584
3834,699-48-70,1.2450053
3865,699-48-70,1.260123269
3896,699-48-70,1.233338735
3926,699-48-70,1.168191896
3957,699-48-70,1.181114733
3987,699-48-70,1.118092599
4018,699-48-70,1.129951195
4049,699-48-70,1.104537989
4077,699-48-70,0.976201197
4108,699-48-70,1.057504694
4138,699-48-70,1.000566729
4169,699-48-70,1.010876739
4199,699-48-70,0.956508184
4230,699-48-70,0.966478581
4261,699-48-70,0.944780556
4291,699-48-70,0.894191482
4322,699-48-70,0.903779171
4352,699-48-70,0.855588104
4383,699-48-70,0.864978043
4414,699-48-70,0.846072248
4442,699-48-70,0.748386117
4473,699-48-70,0.811555133
4503,699-48-70,0.768814136
4534,699-48-70,0.77781733
4564,699-48-70,0.737092183
4595,699-48-70,0.745973741
4626,699-48-70,0.730486916
4656,699-48-70,0.692599038
5022,699-48-70,7.507456294
5387,699-48-70,6.014163913
5752,699-48-70,4.927730439
6117,699-48-70,4.105367863
6483,699-48-70,3.478583201
6848,699-48-70,2.968451644
7213,699-48-70,2.569035768
7578,699-48-70,2.245409087
7944,699-48-70,1.98521513
8309,699-48-70,1.759876338
9447.8418,699-48-70,0
10025.8174,699-48-70,0
10609.5723,699-48-70,0
11199.165,699-48-70,0
11794.6533,699-48-70,0
12396.0967,699-48-70,0
13003.5547,699-48-70,0
13617.0869,699-48-70,0
14236.7549,699-48-70,0
14862.6191,699-48-70,0
15494.7422,699-48-70,0
16133.1865,699-48-70,0
16778.0156,699-48-70,0
17429.293,699-48-70,0
18087.082,699-48-70,0
18751.4492,699-48-70,0
19422.4609,699-48-70,0
20100.1816,699-48-70,0
20784.6797,699-48-70,0
21476.0234,699-48-70,0
22174.2813,699-48-70,0
22879.5215,699-48-70,0
23591.8145,699-48-70,0
24311.2305,699-48-70,0
25037.8398,699-48-70,0
25771.7148,699-48-70,0
26512.9297,699-48-70,0
27261.5566,699-48-70,0
28017.6699,699-48-70,0
28781.3438,699-48-70,0
29552.6543,699-48-70,0
30331.6777,699-48-70,0
31118.4922,699-48-70,0
31913.1738,699-48-70,0
32715.8027,699-48-70,0
33526.457,699-48-70,0
34345.2188,699-48-70,0
35172.168,699-48-70,0
36007.3867,699-48-70,0
36850.957,699-48-70,0
37702.9648,699-48-70,0
38563.4922,699-48-70,0
39432.625,699-48-70,0
40310.4492,699-48-70,0
41197.0508,699-48-70,0
42092.5195,699-48-70,0
42996.9414,699-48-70,0
43910.4063,699-48-70,0
44833,699-48-70,0
